clean_id,Id,Floor,height,source_count,source_uids,height_insar_m,height_statistic,height_source_column,height_iqr_median_m,building_height_p05_m,building_height_p25_m,building_height_p50_m,building_height_p75_m,building_height_p85_m,building_height_p90_m,building_height_p95_m,building_height_max_m,building_height_grubbs_top_m,grubbs_top_removed_count,grubbs_top_remaining_count,grubbs_top_last_p,grubbs_top_reliable,max_height_reliable,max_height_reject_outlier,max_height_grubbs_p,max_height_grubbs_g,max_height_grubbs_gcrit,dem_error_median_m,roof_elevation_median_m,roof_elevation_p75_m,roof_elevation_p85_m,roof_elevation_p90_m,roof_elevation_p95_m,reference_elevation_median_m,pixel_count_used,point_count,island_count,max_island_uid_count,median_coherence,median_amplitude_dispersion,lgr_rmse_rad,valid_pairs_median,bperp_span_median,source_touying_fids,source_islands,prior_gap_m,has_insar_height,height_prior_m,review_multi_clean_id_island,review_negative_height,review_extreme_height,review_unreliable_max_height,review_large_prior_gap,qc_review,height_source
133,0,5,15,1,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
134,0,7,21,1,163,29.99154663085937,grubbs_top,building_height_grubbs_top_m,1.7909653186798096,-2.7683658719062803,-0.1098300218582153,2.4974725246429443,5.000338077545166,9.711363601684551,23.470731163024904,27.338599205017083,29.99154663085937,29.99154663085937,0.0,40.0,0.1030551435706073,True,True,False,0.1030551189661954,2.675700426101685,2.8675424870552675,2.1967024207115173,6.497472524642944,9.000338077545166,13.711363601684551,27.470731163024904,31.338599205017083,4.0,40.0,1.0,1.0,1.0,0.8146377205848694,0.3351184427738189,0.8275262117385864,14.5,477.1289978027344,134,58,,True,,False,False,False,False,False,False,insar_roof_only_strict
135,0,7,21,1,164,34.03376770019531,grubbs_top,building_height_grubbs_top_m,-2.4039697647094727,-5.909831571578979,-4.165948867797852,-1.5694186687469482,4.701294898986816,22.43513755798335,26.66992416381836,27.03221263885498,34.03376770019531,34.03376770019531,0.0,43.0,0.2016267855736855,True,True,False,0.2016268750078448,2.509155511856079,2.8970234886239705,-2.028281688690185,2.430581331253052,8.701294898986816,26.43513755798335,30.66992416381836,31.03221263885498,4.0,43.0,1.0,1.0,1.0,0.8279696702957153,0.3386772274971008,0.8851372003555298,17.0,424.91448974609375,135,59,,True,,False,False,False,False,False,False,insar_roof_only_strict
136,0,7,21,1,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
137,0,6,18,1,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
138,0,7,21,1,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
139,0,7,21,1,168,33.323177337646484,grubbs_top,building_height_grubbs_top_m,2.435540676116944,-1.84816026687622,-0.2079712152481079,2.435540676116944,13.53130292892456,28.88068733215332,30.59193420410157,31.904087066650398,33.323177337646484,33.323177337646484,0.0,39.0,0.9355039023994148,True,True,False,0.9355036017100654,1.9394028186798096,2.857104681649204,2.390958547592163,6.435540676116943,17.53130292892456,32.88068733215332,34.59193420410156,35.90408706665039,4.0,39.0,1.0,1.0,1.0,0.8245226144790649,0.3503049910068512,0.6963796019554138,15.0,315.8710021972656,139,63,,True,,False,False,False,False,False,False,insar_roof_only_strict
140,0,7,21,1,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
141,0,7,21,2,170;171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
142,0,5,15,1,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
143,0,7,21,2,173;174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
144,0,7,21,2,175;176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
145,0,7,21,2,177;178,29.098114013671875,grubbs_top,building_height_grubbs_top_m,-2.5281777381896973,-12.153004455566409,-8.006137609481812,-2.5281777381896973,23.893973350524902,24.82565460205078,25.15055923461914,26.957153511047363,29.098114013671875,29.098114013671875,0.0,27.0,1.0,True,True,False,1.0,1.3431271314620972,2.698070722047008,-3.812987804412842,1.4718222618103027,27.893973350524902,28.82565460205078,29.15055923461914,30.957153511047363,6.552840709686279,27.0,1.0,1.0,1.0,0.8167743682861328,0.3500918745994568,0.7625267505645752,14.0,337.6647033691406,145,69,,True,,False,False,False,False,False,False,insar_roof_only_strict
146,0,7,21,2,179;190,34.72279357910156,grubbs_top,building_height_grubbs_top_m,2.485015392303467,-6.517209529876709,-2.133789539337158,2.485015392303467,23.190460205078125,25.774311065673828,29.876415252685547,33.22633743286133,34.72279357910156,34.72279357910156,0.0,51.0,1.0,True,True,False,1.0,1.855698585510254,2.9646987403255145,-0.9197547435760498,6.485015392303467,27.190460205078125,29.774311065673828,33.87641525268555,37.22633743286133,7.121058940887451,51.0,1.0,1.0,1.0,0.842529833316803,0.3385074138641357,1.0286864042282104,16.0,360.5517883300781,146,70,,True,,False,False,False,False,False,False,insar_roof_only_strict
147,0,7,21,1,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
148,0,7,21,1,181,2.441965103149414,grubbs_top,building_height_grubbs_top_m,-3.102804660797119,-6.214376783370971,-4.223106026649475,-2.733734369277954,-1.7724701762199402,0.4043104529380806,1.3680224895477282,4.234256410598747,32.12490463256836,2.441965103149414,3.0,39.0,0.1341599206994435,True,False,True,3.4505731605349865e-13,5.567230701446533,2.88748519288549,-3.1028047800064087,1.266265630722046,2.22752982378006,4.4043104529380805,5.368022489547728,8.234256410598746,4.0,42.0,1.0,1.0,1.0,0.8279391527175903,0.3471421599388122,0.5599327683448792,16.0,346.7593078613281,148,71,,True,,False,False,False,True,False,True,insar_roof_only_strict
149,0,7,21,1,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
150,0,8,24,1,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
151,0,7,21,1,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
152,0,7,21,1,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
153,0,8,24,1,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
154,0,9,27,1,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
155,0,4,12,1,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
156,0,8,24,1,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
157,0,7,21,4,191;194;192;193,26.758798599243164,grubbs_top,building_height_grubbs_top_m,-3.323032855987549,-10.561567211151123,-6.118034720420837,-2.6079063415527344,4.072726011276245,11.311192131042477,20.258954429626478,24.05146884918212,26.758798599243164,26.758798599243164,0.0,64.0,0.3254716810605416,True,True,False,0.3254715434085113,2.512824058532715,3.050967777749636,-4.210720062255859,1.3920936584472656,8.072726011276245,15.311192131042477,24.258954429626478,28.05146884918212,4.452281951904297,64.0,1.0,1.0,1.0,0.8348827362060547,0.3425748348236084,0.97637540102005,15.0,330.54400634765625,157,75,,True,,False,False,False,False,False,False,insar_roof_only_strict
158,0,7,21,2,195;196,27.66895294189453,grubbs_top,building_height_grubbs_top_m,5.693765640258789,-12.576012134552002,-8.632744312286377,5.693765640258789,22.355399131774902,24.65618133544922,24.79666519165039,26.60116481781006,27.66895294189453,27.66895294189453,0.0,31.0,1.0,True,True,False,1.0,1.336108684539795,2.7595228667619,-2.5137884616851807,9.693765640258787,26.355399131774902,28.65618133544922,28.79666519165039,30.60116481781006,14.322887420654297,31.0,1.0,1.0,1.0,0.8283094167709351,0.3546414971351623,0.6219935417175293,13.0,285.9814147949219,158,76,,True,,False,False,False,False,False,False,insar_roof_only_strict
159,0,7,21,2,197;198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
160,0,7,21,2,199;210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
161,0,7,21,1,200,30.350330352783203,grubbs_top,building_height_grubbs_top_m,1.7796201705932615,-2.050198030471801,0.5027979612350464,2.5944557189941406,6.6109466552734375,11.000872611999498,17.657848167419434,26.354833984374988,36.45638275146485,30.350330352783203,1.0,101.0,0.0572245097259054,True,False,True,0.0081218206128923,3.654043912887573,3.216253216079576,1.8240147829055784,6.594455718994141,10.610946655273438,15.000872611999498,21.657848167419434,30.354833984374988,4.0,102.0,1.0,1.0,1.0,0.8403110504150391,0.3446558117866516,0.9583077430725098,18.0,461.5030517578125,161,79,,True,,False,False,False,True,False,True,insar_roof_only_strict
162,0,2,6,2,201;204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
163,0,7,21,1,202,40.40001678466797,grubbs_top,building_height_grubbs_top_m,13.04141616821289,-1.1356253623962402,3.612997055053711,13.04141616821289,37.55928802490234,38.05116271972656,38.47431564331055,39.843841552734375,40.40001678466797,40.40001678466797,0.0,41.0,1.0,True,True,False,1.0,1.2253259420394895,2.8776635330787745,6.024053573608398,17.04141616821289,41.55928802490234,42.05116271972656,42.47431564331055,43.843841552734375,11.75048828125,41.0,1.0,1.0,1.0,0.8339456915855408,0.3485260605812073,0.867181122303009,16.0,337.6647033691406,163,81,,True,,False,False,False,False,False,False,insar_roof_only_strict
164,0,7,21,1,203,5.0292816162109375,grubbs_top,building_height_grubbs_top_m,2.193256378173828,-0.0863643288612365,1.6504706144332886,2.313442707061768,3.2959249019622803,4.747831106185913,10.332157135009766,27.53715229034424,32.420562744140625,5.0292816162109375,5.0,31.0,0.2210979358622131,True,False,True,0.0037999786244395,3.38168740272522,2.8236933338418355,2.2027838230133057,6.313442707061768,7.29592490196228,8.747831106185913,14.332157135009766,31.53715229034424,4.0,36.0,1.0,1.0,1.0,0.8290574550628662,0.3543709218502044,0.5695250034332275,14.0,322.7168884277344,164,82,,True,,False,False,False,True,False,True,insar_roof_only_strict
165,0,7,21,1,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
166,0,4,12,1,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
167,0,6,18,1,207,5.44389533996582,grubbs_top,building_height_grubbs_top_m,1.4945340156555176,-2.648636221885681,-0.1026731729507446,1.533069133758545,2.9471757411956787,3.589055395126343,3.682377338409424,7.961641883850074,14.064695358276367,5.44389533996582,2.0,33.0,0.7715449814929007,True,False,True,0.0061368569136399,3.2759463787078857,2.811781880168149,1.2358652353286743,5.533069133758545,6.947175741195679,7.589055395126342,7.682377338409424,11.961641883850074,4.0,35.0,1.0,1.0,1.0,0.8409147262573242,0.3609219193458557,0.600333034992218,20.0,504.6864929199219,167,85,,True,,False,False,False,True,False,True,insar_roof_only_strict
168,0,7,21,1,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
169,0,7,21,1,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
170,0,7,21,2,211;212,46.38438034057617,grubbs_top,building_height_grubbs_top_m,9.485261917114258,-1.787717604637146,2.6243350505828857,9.4852614402771,35.40154266357422,37.8720624923706,38.7201171875,40.684441757202144,46.38438034057617,46.38438034057617,0.0,124.0,1.0,True,True,False,1.0,1.8525304794311523,3.2814206187595496,7.496853828430176,13.4852614402771,39.40154266357422,41.8720624923706,42.7201171875,44.684441757202144,4.661643028259277,124.0,1.0,1.0,1.0,0.8814471960067749,0.3142954707145691,0.8104296922683716,16.5,370.39849853515625,170,90,,True,,False,False,False,False,False,False,insar_roof_only_strict
171,0,18,54,1,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
172,0,18,54,1,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
173,0,6,18,2,215;330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
174,0,8,24,1,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
175,0,6,18,1,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
176,0,8,24,1,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
177,0,7,21,1,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
178,0,5,15,1,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
179,0,17,51,1,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
180,0,17,51,1,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
181,0,8,24,2,223;224,19.15264892578125,grubbs_top,building_height_grubbs_top_m,3.9080514907836914,1.4411076784133912,2.775244355201721,3.992246150970459,11.539678573608398,13.554705905914306,14.746804046630862,18.938676071166988,28.309795379638672,19.15264892578125,1.0,21.0,0.1104917806617598,True,False,True,0.0074330121489567,2.991936206817627,2.602783742942279,3.9552289247512817,7.992246150970459,15.539678573608398,17.554705905914307,18.746804046630864,22.938676071166988,4.0,22.0,1.0,1.0,1.0,0.8456321358680725,0.344163179397583,0.9891659021377563,13.0,473.4456176757813,181,100,,True,,False,False,False,True,False,True,insar_roof_only_strict
182,0,5,15,1,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
183,0,8,24,2,226;227,17.39081382751465,grubbs_top,building_height_grubbs_top_m,4.048130989074707,-4.0469934940338135,-0.8531368374824524,4.048130750656128,10.929653882980348,13.024614334106444,14.299551010131836,15.266294956207275,17.39081382751465,17.39081382751465,0.0,46.0,1.0,True,True,False,1.0,1.8395589590072632,2.924080860089991,3.538669466972351,8.048130750656128,14.929653882980348,17.024614334106445,18.29955101013184,19.266294956207275,4.0,46.0,1.0,1.0,1.0,0.8453547954559326,0.3404081463813782,0.8262355327606201,14.0,544.6810913085938,183,102,,True,,False,False,False,False,False,False,insar_roof_only_strict
184,0,7,21,1,228,39.488677978515625,grubbs_top,building_height_grubbs_top_m,14.71850299835205,-6.158596038818359,-1.573744714260101,14.71850299835205,21.726642608642575,24.562394905090333,26.810487747192383,29.88233051300049,39.488677978515625,39.488677978515625,0.0,82.0,1.0,True,True,False,1.0,2.069373607635498,3.140684258757389,-0.4660905748605728,18.71850299835205,25.726642608642575,28.562394905090333,30.810487747192383,33.88233051300049,19.0,82.0,1.0,1.0,1.0,0.8364003896713257,0.3512259721755981,0.8701952695846558,14.5,424.91448974609375,184,103,,True,,False,False,False,False,False,False,insar_roof_only_strict
185,0,5,15,1,229,24.463836669921875,grubbs_top,building_height_grubbs_top_m,13.977925300598145,-10.481886434555054,-4.410920262336731,13.977925300598145,16.540225982666016,18.075867557525637,18.91270427703857,19.87350044250488,24.463836669921875,24.463836669921875,0.0,80.0,1.0,True,True,False,1.0,1.5154560804367063,3.1319390484640484,-1.0220756232738497,17.977925300598145,20.540225982666016,22.075867557525637,22.91270427703857,23.87350044250488,19.0,80.0,1.0,1.0,1.0,0.8477663397789001,0.3575760424137115,0.8657859563827515,16.0,446.2493896484375,185,104,,True,,False,False,False,False,False,False,insar_roof_only_strict
186,0,9,27,2,230;649,57.88224792480469,grubbs_top,building_height_grubbs_top_m,16.015792846679688,-3.72152042388916,2.747141599655152,16.015792846679688,34.4209041595459,39.10580253601074,41.62231140136719,43.82154579162598,57.88224792480469,57.88224792480469,0.0,95.0,1.0,True,True,False,1.0,2.2336275577545166,3.191968488351816,3.28913688659668,20.015792846679688,38.4209041595459,43.10580253601074,45.62231140136719,47.82154579162598,14.630420684814451,95.0,1.0,1.0,1.0,0.8493132591247559,0.3394165337085724,0.7744540572166443,16.0,390.2268981933594,186,105,,True,,False,False,False,False,False,False,insar_roof_only_strict
187,0,8,24,2,231;232,28.19314956665039,grubbs_top,building_height_grubbs_top_m,0.4166297912597656,-2.724200129508972,-0.2203527092933654,1.2540595531463623,7.1696648597717285,15.544209003448486,18.02225685119629,23.14245080947876,28.19314956665039,28.19314956665039,0.0,26.0,0.0682088898494868,True,True,False,0.0682088510314968,2.603734254837036,2.6808994518100517,0.0476793050765991,5.254059553146362,11.169664859771729,19.544209003448486,22.02225685119629,27.14245080947876,4.938362121582031,26.0,1.0,1.0,1.0,0.842515766620636,0.3608985245227813,1.082090139389038,15.5,504.6864929199219,187,106,,True,,False,False,False,False,False,False,insar_roof_only_strict
188,0,6,18,2,233;664,22.432397842407227,grubbs_top,building_height_grubbs_top_m,18.906709671020508,-8.714178037643432,4.764110445976257,18.906709671020508,19.698169231414795,19.958474540710448,21.375297355651853,22.210433769226075,22.432397842407227,22.432397842407227,0.0,24.0,1.0,True,True,False,1.0,0.8867180347442627,2.643909924455784,0.9655261039733888,22.906709671020508,23.698169231414795,23.958474540710448,25.375297355651853,26.210433769226075,22.0,24.0,1.0,1.0,1.0,0.8250875473022461,0.3543151915073395,0.6917428970336914,17.0,504.6864929199219,188,107,,True,,False,False,False,False,False,False,insar_roof_only_strict
189,0,7,21,1,234,32.279624938964844,grubbs_top,building_height_grubbs_top_m,2.1299493312835693,-5.980591511726379,-1.706411361694336,2.1299493312835693,13.35715913772583,21.614208698272705,23.892950248718265,27.13576717376709,32.279624938964844,32.279624938964844,0.0,94.0,0.7805136672306654,True,True,False,0.7805135981369862,2.364760398864746,3.18832706661857,0.2092435956001281,6.129949331283569,17.35715913772583,25.614208698272705,27.892950248718265,31.13576717376709,5.803679943084717,94.0,1.0,1.0,1.0,0.8520525693893433,0.3391923606395721,0.6727347373962402,16.0,460.1239013671875,189,108,,True,,False,False,False,False,False,False,insar_roof_only_strict
190,0,4,12,2,235;670,15.195280075073242,grubbs_top,building_height_grubbs_top_m,-3.4390244483947754,-11.27004165649414,-6.585188746452332,-2.92972469329834,-0.474240779876709,0.3153690576553344,2.115122127532977,13.758394145965571,15.195280075073242,15.195280075073242,0.0,30.0,0.0894784153080763,True,True,False,0.08947845593264,2.595238208770752,2.7451317244535867,-2.92972469329834,1.0702753067016602,3.525759220123291,4.315369057655334,6.115122127532977,17.75839414596557,4.0,30.0,1.0,1.0,1.0,0.8576576113700867,0.3460180163383484,0.5380544662475586,15.0,493.4429016113281,190,109,,True,,False,False,False,False,False,False,insar_roof_only_strict
191,0,6,18,1,236,11.949684143066406,grubbs_top,building_height_grubbs_top_m,4.046216011047363,-0.9394430637359618,2.8280627727508545,4.284266948699951,5.800262451171875,6.3942348003387455,9.82773571014404,11.833705711364743,21.730056762695312,11.949684143066406,1.0,23.0,0.1517626165671624,True,False,True,0.0004351807627616,3.472417116165161,2.643909924455784,2.323352098464966,8.284266948699951,9.800262451171877,10.394234800338744,13.82773571014404,15.833705711364743,5.999353408813477,24.0,1.0,1.0,1.0,0.8471781015396118,0.3514529466629028,1.0189353227615356,18.0,644.039306640625,191,110,,True,,False,False,False,True,False,True,insar_roof_only_strict
192,0,4,12,1,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
193,0,5,15,1,238,16.46895408630371,grubbs_top,building_height_grubbs_top_m,-1.5774290561676023,-4.4582600593566895,-2.481314778327942,-0.5704481601715088,2.8127588033676147,6.0341880321502686,10.565369129180908,12.514013290405272,16.46895408630371,16.46895408630371,0.0,56.0,0.0803979946254553,True,True,False,0.080397993798928,2.875142812728882,3.000734911495996,-1.5774290561676023,3.429551839828491,6.812758803367615,10.034188032150269,14.565369129180908,16.514013290405273,4.0,56.0,1.0,1.0,1.0,0.8403502106666565,0.3388203382492065,0.6900943517684937,17.0,552.0816040039062,193,112,,True,,False,False,False,False,False,False,insar_roof_only_strict
194,0,7,21,2,239;261,35.8125114440918,grubbs_top,building_height_grubbs_top_m,2.908092975616455,-2.087089312076569,0.2095621824264526,2.908092975616455,17.337160110473633,21.826808834075926,24.03754234313965,26.947707462310785,35.8125114440918,35.8125114440918,0.0,114.0,0.3076460466866717,True,True,False,0.307646252901389,2.7408955097198486,3.25363501298724,1.387200117111206,6.908092975616455,21.337160110473636,25.826808834075926,28.03754234313965,30.947707462310785,4.241861343383789,114.0,1.0,1.0,1.0,0.866446852684021,0.2824994921684265,0.741950273513794,16.0,592.9227905273438,194,113,,True,,False,False,False,False,False,False,insar_roof_only_strict
195,0,8,24,1,241,34.1557731628418,grubbs_top,building_height_grubbs_top_m,-3.2445061206817627,-12.402785301208496,-7.514547348022461,-1.8684535026550293,4.023576259613037,7.608617067337036,18.000073432922363,23.567713737487797,34.1557731628418,34.1557731628418,0.0,86.0,0.077070192541341,True,True,False,0.077070223880606,3.042832612991333,3.1574370172856185,-2.333891987800598,2.1315464973449707,8.023576259613037,11.608617067337036,22.000073432922363,27.567713737487797,4.0,86.0,1.0,1.0,1.0,0.957055687904358,0.1283713579177856,0.8881651163101196,37.0,712.62939453125,195,114,,True,,False,False,False,False,False,False,insar_roof_only_strict
